Merk,Model,Storage,Type,Harga S,Harga A,Harga B,Harga C,Harga D,Harga E,Kuota (TIO) / Fullset (Wowfone)
SAMSUNG,SM-A800IZ,32GB,GALAXY A8 (INTERNASIONAL),300000,250000,200000,150000,150000,150000,0
SAMSUNG,SM-J730G,32GB,GALAXY J7 PRO,700000,600000,500000,350000,300000,250000,0
SAMSUNG,SM-G770F,256GB,GALAXY S10 LITE 256GB,2500000,2350000,1900000,1250000,1150000,1050000,0
SAMSUNG,SM-T295N,32GB,GALAXY TAB A 8 INCH 2019 (INTERNASIONAL),300000,250000,200000,150000,150000,150000,0
SAMSUNG,SM-A800IZ,64GB,GALAXY A8 (INTERNASIONAL),300000,250000,200000,150000,150000,150000,0
SAMSUNG,SM-J730G,64GB,GALAXY J7 PRO,700000,600000,500000,350000,300000,250000,0
SAMSUNG,SM-G770F,512GB,GALAXY S10 LITE 512GB,2500000,2350000,1900000,1250000,1150000,1050000,0
SAMSUNG,SM-T295N,64GB,GALAXY TAB A 8 INCH 2019 (INTERNASIONAL),300000,250000,200000,150000,150000,150000,0
SAMSUNG,SM-A800IZ,128GB,GALAXY A8 (INTERNASIONAL),300000,250000,200000,150000,150000,150000,0
SAMSUNG,SM-J730GM,32GB,GALAXY J7 PRO (INTERNASIONAL),300000,200000,150000,100000,100000,100000,0
SAMSUNG,SM-G975F,128GB,GALAXY S10 PLUS 128GB,3200000,3000000,2400000,1550000,1400000,1250000,0
SAMSUNG,SM-P355,16GB,GALAXY TAB A S-PEN 8 INCH (P355),750000,700000,550000,350000,300000,250000,0
SAMSUNG,SM-A530F,32GB,GALAXY A8 2018,1150000,1000000,800000,500000,450000,400000,0
SAMSUNG,SM-J730A,64GB,GALAXY J7 PRO (INTERNASIONAL),300000,200000,150000,100000,100000,100000,0
SAMSUNG,SM-G075T,128GB,GALAXY S10 PLUS 128GB (INTERNASIONAL),2250000,2100000,1700000,1100000,1000000,900000,0
SAMSUNG,SM-P355,32GB,GALAXY TAB A S-PEN 8 INCH (P355),750000,700000,550000,350000,300000,250000,0
SAMSUNG,SM-A530F,64GB,GALAXY A8 2018,1150000,1000000,800000,500000,450000,400000,0
SAMSUNG,SM-J730AT,32GB,GALAXY J7 PRO (INTERNASIONAL),300000,200000,150000,100000,100000,100000,0
SAMSUNG,SM-G975N,128GB,GALAXY S10 PLUS 128GB (INTERNASIONAL),2250000,2100000,1700000,1100000,1000000,900000,0
SAMSUNG,SM-P355,64GB,GALAXY TAB A S-PEN 8 INCH (P355),750000,700000,550000,350000,300000,250000,0
SAMSUNG,SM-A730F,64GB,GALAXY A8 PLUS 2018,1300000,1200000,950000,600000,550000,500000,0
SAMSUNG,SM-J730M,64GB,GALAXY J7 PRO (INTERNASIONAL),300000,200000,150000,100000,100000,100000,0
SAMSUNG,SM-G9750,128GB,GALAXY S10 PLUS 128GB (INTERNASIONAL),2250000,2100000,1700000,1100000,1000000,900000,0
SAMSUNG,SM-P205,16GB,GALAXY TAB A S-PEN 8 INCH 2019,1300000,1250000,1000000,650000,600000,550000,0
SAMSUNG,SM-G885F,64GB,GALAXY A8 STAR,1150000,1100000,900000,600000,550000,500000,0
SAMSUNG,SM-J730U,64GB,GALAXY J7 PRO (INTERNASIONAL),300000,200000,150000,100000,100000,100000,0
SAMSUNG,SM-G975F,1024GB,GALAXY S10 PLUS 1TB,5350000,5300000,4250000,2750000,2500000,2250000,0
SAMSUNG,SM-P205,32GB,GALAXY TAB A S-PEN 8 INCH 2019,1300000,1250000,1000000,650000,600000,550000,0
SAMSUNG,SM-A805F,64GB,GALAXY A80,1700000,1650000,1300000,850000,750000,700000,0
SAMSUNG,SM-J810Y,32GB,GALAXY J8,600000,550000,450000,300000,250000,250000,0
SAMSUNG,SM-G075T,1024GB,GALAXY S10 PLUS 1TB (INTERNASIONAL),2250000,2100000,1700000,1100000,1000000,900000,0
SAMSUNG,SM-P205,64GB,GALAXY TAB A S-PEN 8 INCH 2019,1300000,1250000,1000000,650000,600000,550000,0
SAMSUNG,SM-A805F,128GB,GALAXY A80,1700000,1650000,1300000,850000,750000,700000,0
SAMSUNG,SM-J810Y,64GB,GALAXY J8,600000,550000,450000,300000,250000,250000,0
SAMSUNG,SM-G975N,1024GB,GALAXY S10 PLUS 1TB (INTERNASIONAL),2250000,2100000,1700000,1100000,1000000,900000,0
SAMSUNG,SM-T285,8GB,GALAXY TAB A6 7 INCH,550000,500000,400000,250000,250000,250000,0
SAMSUNG,SM-A805F,256GB,GALAXY A80,1700000,1650000,1300000,850000,750000,700000,0
SAMSUNG,SM-J810G,64GB,GALAXY J8 (INTERNASIONAL),300000,250000,200000,150000,150000,150000,0
SAMSUNG,SM-G9750,1024GB,GALAXY S10 PLUS 1TB (INTERNASIONAL),2250000,2100000,1700000,1100000,1000000,900000,0
SAMSUNG,SM-T285,16GB,GALAXY TAB A6 7 INCH,550000,500000,400000,250000,250000,250000,0
SAMSUNG,SM-A900,32GB,GALAXY A9 2016 32GB,750000,700000,550000,350000,300000,250000,0
SAMSUNG,SM-J810F,32GB,GALAXY J8 (INTERNASIONAL),300000,250000,200000,150000,150000,150000,0
SAMSUNG,SM-G9750,256GB,GALAXY S10 PLUS 256GB (INTERNASIONAL),2250000,2100000,1700000,1100000,1000000,900000,0
SAMSUNG,SM-T285,32GB,GALAXY TAB A6 7 INCH,550000,500000,400000,250000,250000,250000,0
SAMSUNG,SM-A900,64GB,GALAXY A9 2016 64GB,750000,700000,550000,350000,300000,250000,0
SAMSUNG,SM-G750H,4GB,GALAXY K ZOOM,200000,150000,100000,50000,50000,50000,0
SAMSUNG,SM-G975F,512GB,GALAXY S10 PLUS 512GB,3300000,3250000,2600000,1700000,1550000,1400000,0
SAMSUNG,SM-T505N,16GB,GALAXY TAB A7 10.4 INCH,900000,850000,700000,450000,400000,350000,0
SAMSUNG,SM-A920F,128GB,GALAXY A9 2018 128GB,1300000,1200000,950000,600000,550000,500000,0
SAMSUNG,SM-G750H,8GB,GALAXY K ZOOM,200000,150000,100000,50000,50000,50000,0
SAMSUNG,SM-G075T,512GB,GALAXY S10 PLUS 512GB (INTERNASIONAL),2250000,2100000,1700000,1100000,1000000,900000,0
SAMSUNG,SM-T505N,32GB,GALAXY TAB A7 10.4 INCH,900000,850000,700000,450000,400000,350000,0
SAMSUNG,SM-A9200,128GB,GALAXY A9 2018 128GB (INTERNASIONAL),650000,550000,450000,300000,250000,250000,0
SAMSUNG,SM-C1115,8GB,GALAXY K ZOOM (INTERNASIONAL),50000,50000,50000,50000,50000,50000,0
SAMSUNG,SM-G075A,512GB,GALAXY S10 PLUS 512GB (INTERNASIONAL),2250000,2100000,1700000,1100000,1000000,900000,0
SAMSUNG,SM-T505N,64GB,GALAXY TAB A7 10.4 INCH,900000,850000,700000,450000,400000,350000,0
SAMSUNG,SM-A920F,64GB,GALAXY A9 2018 64GB,1300000,1200000,950000,600000,550000,500000,0
SAMSUNG,SM-M022F,16GB,GALAXY M02,500000,400000,300000,200000,200000,200000,0
SAMSUNG,SM-G975N,512GB,GALAXY S10 PLUS 512GB (INTERNASIONAL),2250000,2100000,1700000,1100000,1000000,900000,0
SAMSUNG,SM-T505,16GB,GALAXY TAB A7 10.4 INCH,900000,850000,700000,450000,400000,350000,0
SAMSUNG,SM-A9200,64GB,GALAXY A9 2018 64GB (INTERNASIONAL),650000,550000,450000,300000,250000,250000,0
SAMSUNG,SM-M022F,32GB,GALAXY M02,500000,400000,300000,200000,200000,200000,0
SAMSUNG,SM-G9750,512GB,GALAXY S10 PLUS 512GB (INTERNASIONAL),2250000,2100000,1700000,1100000,1000000,900000,0
SAMSUNG,SM-T505,32GB,GALAXY TAB A7 10.4 INCH,900000,850000,700000,450000,400000,350000,0
SAMSUNG,SM-A910F,128GB,GALAXY A9 PRO 128GB,750000,700000,550000,350000,300000,250000,0
SAMSUNG,SM-M022F,64GB,GALAXY M02,500000,400000,300000,200000,200000,200000,0
SAMSUNG,SM-G970F,128GB,GALAXY S10E,2100000,2050000,1650000,1050000,950000,850000,0
SAMSUNG,SM-T505,64GB,GALAXY TAB A7 10.4 INCH,900000,850000,700000,450000,400000,350000,0
SAMSUNG,SM-A910F,32GB,GALAXY A9 PRO 32GB,750000,700000,550000,350000,300000,250000,0
SAMSUNG,SM-M105G,16GB,GALAXY M10,550000,450000,350000,250000,250000,250000,0
SAMSUNG,SM-G970T,128GB,GALAXY S10E (INTERNASIONAL),1750000,1700000,1350000,900000,800000,700000,0
SAMSUNG,SM-T500,32GB,GALAXY TAB A7 10.4 INCH (WIFI),1,1,1,1,1,1,0
SAMSUNG,SM-A910F,64GB,GALAXY A9 PRO 64GB,750000,700000,550000,350000,300000,250000,0
SAMSUNG,SM-M105G,32GB,GALAXY M10,550000,450000,350000,250000,250000,250000,0
SAMSUNG,SGH-T989,8GB,GALAXY S2,100000,100000,100000,50000,50000,50000,0
SAMSUNG,SM-T500,64GB,GALAXY TAB A7 10.4 INCH (WIFI),1,1,1,1,1,1,0
SAMSUNG,GT-S5830,4GB,GALAXY ACE,100000,50000,50000,50000,50000,50000,0
SAMSUNG,SM-M105FN,32GB,GALAXY M10 (INTERNASIONAL),300000,250000,200000,150000,150000,150000,0
SAMSUNG,SGH-T989,16GB,GALAXY S2,100000,100000,100000,50000,50000,50000,0
SAMSUNG,SM-T500N,32GB,GALAXY TAB A7 10.4 INCH (WIFI),1,1,1,1,1,1,0
SAMSUNG,GT-S5830,8GB,GALAXY ACE,100000,50000,50000,50000,50000,50000,0
SAMSUNG,SM-M105FN,64GB,GALAXY M10 (INTERNASIONAL),300000,250000,200000,150000,150000,150000,0
SAMSUNG,SGH-T989,32GB,GALAXY S2,100000,100000,100000,50000,50000,50000,0
SAMSUNG,SM-T500N,64GB,GALAXY TAB A7 10.4 INCH (WIFI),1,1,1,1,1,1,0
SAMSUNG,GT-I8160,4GB,GALAXY ACE 2,100000,50000,50000,50000,50000,50000,0
SAMSUNG,SM-M115F,16GB,GALAXY M11,750000,700000,550000,350000,300000,250000,0
SAMSUNG,GT-I9105,16GB,GALAXY S2 PLUS,100000,100000,100000,50000,50000,50000,0
SAMSUNG,SM-T500G,16GB,GALAXY TAB A7 10.4 INCH WIFI (INTERNASIONAL),1,1,1,1,1,1,0
SAMSUNG,GT-I8160,8GB,GALAXY ACE 2,100000,50000,50000,50000,50000,50000,0
SAMSUNG,SM-M115F,32GB,GALAXY M11,750000,700000,550000,350000,300000,250000,0
SAMSUNG,GT-I9105,32GB,GALAXY S2 PLUS,100000,100000,100000,50000,50000,50000,0
SAMSUNG,SM-T500G,32GB,GALAXY TAB A7 10.4 INCH WIFI (INTERNASIONAL),1,1,1,1,1,1,0
SAMSUNG,GT-S7270,4GB,GALAXY ACE 3,100000,100000,100000,50000,50000,50000,0
SAMSUNG,SM-M115F,64GB,GALAXY M11,750000,700000,550000,350000,300000,250000,0
SAMSUNG,GT-I9105,64GB,GALAXY S2 PLUS,100000,100000,100000,50000,50000,50000,0
SAMSUNG,SM-T500G,64GB,GALAXY TAB A7 10.4 INCH WIFI (INTERNASIONAL),1,1,1,1,1,1,0
SAMSUNG,GT-S7270,8GB,GALAXY ACE 3,100000,100000,100000,50000,50000,50000,0
SAMSUNG,SM-M127F,16GB,GALAXY M12,750000,700000,550000,350000,300000,250000,0
SAMSUNG,SM-G980F,128GB,GALAXY S20,4100000,3850000,3100000,2000000,1800000,1600000,0
SAMSUNG,SM-T500A,16GB,GALAXY TAB A7 10.4 INCH WIFI (INTERNASIONAL),1,1,1,1,1,1,0
SAMSUNG,SM-G313F,4GB,GALAXY ACE 4,100000,100000,100000,50000,50000,50000,0
SAMSUNG,SM-M127F,32GB,GALAXY M12,750000,700000,550000,350000,300000,250000,0
SAMSUNG,SM-G980F,256GB,GALAXY S20,4100000,3850000,3100000,2000000,1800000,1600000,0
SAMSUNG,SM-T500A,32GB,GALAXY TAB A7 10.4 INCH WIFI (INTERNASIONAL),1,1,1,1,1,1,0
SAMSUNG,SM-G313F,8GB,GALAXY ACE 4,100000,100000,100000,50000,50000,50000,0
SAMSUNG,SM-M127F,64GB,GALAXY M12,750000,700000,550000,350000,300000,250000,0
SAMSUNG,SM-G980F,512GB,GALAXY S20,4100000,3850000,3100000,2000000,1800000,1600000,0
SAMSUNG,SM-T500A,64GB,GALAXY TAB A7 10.4 INCH WIFI (INTERNASIONAL),1,1,1,1,1,1,0
SAMSUNG,GT-S7500,4GB,GALAXY ACE PLUS,100000,100000,100000,50000,50000,50000,0
SAMSUNG,SM-M127G,16GB,GALAXY M12 (INTERNASIONAL),400000,350000,300000,200000,200000,200000,0
SAMSUNG,SM-G780F,128GB,GALAXY S20 FE,3850000,3500000,2800000,1800000,1600000,1450000,0
SAMSUNG,SM-T225,16GB,GALAXY TAB A7 LITE  16GB,950000,850000,700000,450000,400000,350000,0
SAMSUNG,GT-S7500,8GB,GALAXY ACE PLUS,100000,100000,100000,50000,50000,50000,0
SAMSUNG,SM-M127G,32GB,GALAXY M12 (INTERNASIONAL),400000,350000,300000,200000,200000,200000,0
SAMSUNG,SM-G780F,256GB,GALAXY S20 FE,4250000,4100000,3300000,2150000,1950000,1750000,0
SAMSUNG,SM-T225N,16GB,GALAXY TAB A7 LITE  16GB,950000,850000,700000,450000,400000,350000,0
SAMSUNG,SM-G850F,32GB,GALAXY ALPHA,200000,150000,100000,50000,50000,50000,0
SAMSUNG,SM-M127G,64GB,GALAXY M12 (INTERNASIONAL),400000,350000,300000,200000,200000,200000,0
SAMSUNG,SM-G780F,512GB,GALAXY S20 FE,4250000,4100000,3300000,2150000,1950000,1750000,0
SAMSUNG,SM-T225,32GB,GALAXY TAB A7 LITE  32GB,950000,850000,700000,450000,400000,350000,0
SAMSUNG,SM-G850A,32GB,GALAXY ALPHA (INTERNASIONAL),50000,50000,50000,50000,50000,50000,0
SAMSUNG,SM-M205G,32GB,GALAXY M20,750000,650000,500000,350000,300000,250000,0
SAMSUNG,SM-G780G,128GB,GALAXY S20 FE,3850000,3500000,2800000,1800000,1600000,1450000,0
SAMSUNG,SM-T225N,32GB,GALAXY TAB A7 LITE  32GB,950000,850000,700000,450000,400000,350000,0
SAMSUNG,SM-G850I,32GB,GALAXY ALPHA (INTERNASIONAL),50000,50000,50000,50000,50000,50000,0
SAMSUNG,SM-M205G,64GB,GALAXY M20,750000,650000,500000,350000,300000,250000,0
SAMSUNG,SM-G780G,256GB,GALAXY S20 FE,4250000,4100000,3300000,2150000,1950000,1750000,0
SAMSUNG,SM-T225,64GB,GALAXY TAB A7 LITE  64GB,950000,850000,700000,450000,400000,350000,0
SAMSUNG,SM-G850T,32GB,GALAXY ALPHA (INTERNASIONAL),50000,50000,50000,50000,50000,50000,0
SAMSUNG,SM-M205FN,32GB,GALAXY M20 (INTERNASIONAL),400000,400000,300000,200000,200000,200000,0
SAMSUNG,SM-G780G,512GB,GALAXY S20 FE,4250000,4100000,3300000,2150000,1950000,1750000,0
SAMSUNG,SM-T225N,64GB,GALAXY TAB A7 LITE  64GB,950000,850000,700000,450000,400000,350000,0
SAMSUNG,GT-I8530,4GB,GALAXY BEAM,200000,150000,100000,50000,50000,50000,0
SAMSUNG,SM-M205FN,64GB,GALAXY M20 (INTERNASIONAL),400000,400000,300000,200000,200000,200000,0
SAMSUNG,SM-G985F,128GB,GALAXY S20 PLUS,4800000,4250000,3400000,2200000,2000000,1800000,0
SAMSUNG,SM-X205N,64GB,GALAXY TAB A8 10.5 INCH 2022,1,1,1,1,1,1,0
SAMSUNG,SM-C5000,32GB,GALAXY C5 32GB,350000,300000,250000,150000,150000,150000,0
SAMSUNG,SM-M215F,32GB,GALAXY M21,950000,900000,700000,450000,400000,350000,0
SAMSUNG,SM-G985F,256GB,GALAXY S20 PLUS,4800000,4250000,3400000,2200000,2000000,1800000,0
SAMSUNG,SM-X205N,128GB,GALAXY TAB A8 10.5 INCH 2022,1,1,1,1,1,1,0
SAMSUNG,SM-C5000,64GB,GALAXY C5 64GB,350000,300000,250000,150000,150000,150000,0
SAMSUNG,SM-M215F,64GB,GALAXY M21,950000,900000,700000,450000,400000,350000,0
SAMSUNG,SM-G985F,512GB,GALAXY S20 PLUS,4800000,4250000,3400000,2200000,2000000,1800000,0
SAMSUNG,SM-X200N,32GB,GALAXY TAB A8 10.5 INCH 2022 (WIFI),1,1,1,1,1,1,0
SAMSUNG,SM-C7000,32GB,GALAXY C7 32GB,500000,400000,300000,200000,200000,200000,0
SAMSUNG,SM-M215F,128GB,GALAXY M21,950000,900000,700000,450000,400000,350000,0
SAMSUNG,SM-G988B,128GB,GALAXY S20 ULTRA,5350000,5300000,4250000,2750000,2500000,2250000,0
SAMSUNG,SM-X200N,64GB,GALAXY TAB A8 10.5 INCH 2022 (WIFI),1,1,1,1,1,1,0
SAMSUNG,SM-C7000,64GB,GALAXY C7 64GB,500000,400000,300000,200000,200000,200000,0
SAMSUNG,SM-M225F,128GB,GALAXY M22,1100000,1050000,850000,550000,500000,450000,0
SAMSUNG,SM-G988B,256GB,GALAXY S20 ULTRA,5350000,5300000,4250000,2750000,2500000,2250000,0
SAMSUNG,SM-P335,16GB,GALAXY TAB A8 8 INCH (P335),300000,300000,250000,150000,150000,150000,0
SAMSUNG,SM-C900F,32GB,GALAXY C9 PRO 32GB,800000,750000,600000,400000,350000,300000,0
SAMSUNG,SM-M225F,256GB,GALAXY M22,1100000,1050000,850000,550000,500000,450000,0
SAMSUNG,SM-G988B,512GB,GALAXY S20 ULTRA,5350000,5300000,4250000,2750000,2500000,2250000,0
SAMSUNG,SM-P335,32GB,GALAXY TAB A8 8 INCH (P335),300000,300000,250000,150000,150000,150000,0
SAMSUNG,SM-C9000,32GB,GALAXY C9 PRO 32GB (INTERNASIONAL),600000,450000,350000,250000,250000,250000,0
SAMSUNG,SM-M236B,64GB,GALAXY M23,1,1,1,1,1,1,0
SAMSUNG,SM-G991B,128GB,GALAXY S21 128GB,5500000,5350000,4300000,2800000,2500000,2250000,0
SAMSUNG,SM-P335,64GB,GALAXY TAB A8 8 INCH (P335),300000,300000,250000,150000,150000,150000,0
SAMSUNG,SM-C900F,64GB,GALAXY C9 PRO 64GB,800000,750000,600000,400000,350000,300000,0
SAMSUNG,SM-M236B,128GB,GALAXY M23,1,1,1,1,1,1,0
SAMSUNG,SM-G991B,256GB,GALAXY S21 256GB,5500000,5350000,4300000,2800000,2500000,2250000,0
SAMSUNG,SM-T377,16GB,GALAXY TAB E 8 INCH,300000,300000,250000,150000,150000,150000,0
SAMSUNG,SM-C9000,64GB,GALAXY C9 PRO 64GB (INTERNASIONAL),600000,450000,350000,250000,250000,250000,0
SAMSUNG,SM-M236B,256GB,GALAXY M23,1,1,1,1,1,1,0
SAMSUNG,SM-G991B,512GB,GALAXY S21 512GB,5500000,5350000,4300000,2800000,2500000,2250000,0
SAMSUNG,SM-T375,16GB,GALAXY TAB E 8 INCH,300000,300000,250000,150000,150000,150000,0
SAMSUNG,GT-B5330,4GB,GALAXY CHAT,100000,100000,100000,50000,50000,50000,0
SAMSUNG,SM-M305G,32GB,GALAXY M30,1100000,1050000,850000,550000,500000,450000,0
SAMSUNG,SM-G990E,128GB,GALAXY S21 FE,6050000,6000000,4800000,3100000,2800000,2500000,0
SAMSUNG,SM-T561,16GB,GALAXY TAB E 9.7 INCH,300000,300000,250000,150000,150000,150000,0
SAMSUNG,GT-B5330,8GB,GALAXY CHAT,100000,100000,100000,50000,50000,50000,0
SAMSUNG,SM-M305G,64GB,GALAXY M30,1100000,1050000,850000,550000,500000,450000,0
SAMSUNG,SM-G990E,256GB,GALAXY S21 FE,6050000,6000000,4800000,3100000,2800000,2500000,0
SAMSUNG,SM-T560,16GB,GALAXY TAB E 9.7 INCH,300000,300000,250000,150000,150000,150000,0
SAMSUNG,GT-I8262,4GB,GALAXY CORE,100000,100000,100000,50000,50000,50000,0
SAMSUNG,SM-M305FN,32GB,GALAXY M30 (INTERNASIONAL),450000,400000,300000,200000,200000,200000,0
SAMSUNG,SM-G990E,512GB,GALAXY S21 FE,6050000,6000000,4800000,3100000,2800000,2500000,0
SAMSUNG,SM-T805,16GB,GALAXY TAB S 10 INCH (T805),600000,450000,350000,250000,250000,250000,0
SAMSUNG,GT-I8262,8GB,GALAXY CORE,100000,100000,100000,50000,50000,50000,0
SAMSUNG,SM-M305FN,64GB,GALAXY M30 (INTERNASIONAL),450000,400000,300000,200000,200000,200000,0
SAMSUNG,SM-G996B,128GB,GALAXY S21 PLUS 128GB,6900000,6800000,5450000,3550000,3200000,2900000,0
SAMSUNG,SM-T805,32GB,GALAXY TAB S 10 INCH (T805),600000,450000,350000,250000,250000,250000,0
SAMSUNG,SM-G355H,4GB,GALAXY CORE 2,150000,150000,100000,50000,50000,50000,0
SAMSUNG,SM-M305M,32GB,GALAXY M30 (INTERNASIONAL),450000,400000,300000,200000,200000,200000,0
SAMSUNG,SM-G996B,256GB,GALAXY S21 PLUS 256GB,6900000,6800000,5450000,3550000,3200000,2900000,0
SAMSUNG,SM-T805,64GB,GALAXY TAB S 10 INCH (T805),600000,450000,350000,250000,250000,250000,0
SAMSUNG,SM-G355H,8GB,GALAXY CORE 2,150000,150000,100000,50000,50000,50000,0
SAMSUNG,SM-M305M,64GB,GALAXY M30 (INTERNASIONAL),450000,400000,300000,200000,200000,200000,0
SAMSUNG,SM-G996B,512GB,GALAXY S21 PLUS 512GB,6900000,6800000,5450000,3550000,3200000,2900000,0
SAMSUNG,SM-T705,8GB,GALAXY TAB S 8 INCH (T705),650000,650000,500000,350000,300000,250000,0
SAMSUNG,SM-E500H,16GB,GALAXY E5,150000,150000,100000,50000,50000,50000,0
SAMSUNG,SM-M305M,128GB,GALAXY M30 (INTERNASIONAL),450000,400000,300000,200000,200000,200000,0
SAMSUNG,SM-G998B,128GB,GALAXY S21 ULTRA 128GB,7950000,7850000,6300000,4100000,3700000,3350000,0
SAMSUNG,SM-T705,16GB,GALAXY TAB S 8 INCH (T705),650000,650000,500000,350000,300000,250000,0
SAMSUNG,SM-E500H,32GB,GALAXY E5,150000,150000,100000,50000,50000,50000,0
SAMSUNG,SM-M307F,32GB,GALAXY M30S,1050000,1000000,800000,500000,450000,400000,0
SAMSUNG,SM-G998B,256GB,GALAXY S21 ULTRA 256GB,7950000,7850000,6300000,4100000,3700000,3350000,0
SAMSUNG,SM-T705,32GB,GALAXY TAB S 8 INCH (T705),650000,650000,500000,350000,300000,250000,0
SAMSUNG,SM-E500F,16GB,GALAXY E5 (INTERNASIONAL),100000,50000,50000,50000,50000,50000,0
SAMSUNG,SM-M307F,64GB,GALAXY M30S,1050000,1000000,800000,500000,450000,400000,0
SAMSUNG,SM-G998B,512GB,GALAXY S21 ULTRA 512GB,7950000,7850000,6300000,4100000,3700000,3350000,0
SAMSUNG,SM-T705,64GB,GALAXY TAB S 8 INCH (T705),650000,650000,500000,350000,300000,250000,0
SAMSUNG,SM-E500G,16GB,GALAXY E5 (INTERNASIONAL),100000,50000,50000,50000,50000,50000,0
SAMSUNG,SM-M315F,64GB,GALAXY M31,1450000,1400000,1100000,700000,650000,600000,0
SAMSUNG,SM-S901E,128GB,GALAXY S22 128GB,8850000,8500000,6800000,4400000,3950000,3550000,0
SAMSUNG,SM-T819Y,16GB,GALAXY TAB S2 10 INCH,1300000,1250000,1000000,650000,600000,550000,0
SAMSUNG,SM-E500A,16GB,GALAXY E5 (INTERNASIONAL),100000,50000,50000,50000,50000,50000,0
SAMSUNG,SM-M315F,128GB,GALAXY M31,1450000,1400000,1100000,700000,650000,600000,0
SAMSUNG,SM-S901E,256GB,GALAXY S22 256GB,9350000,9150000,7300000,4750000,4300000,3850000,0
SAMSUNG,SM-T819Y,32GB,GALAXY TAB S2 10 INCH,1300000,1250000,1000000,650000,600000,550000,0
SAMSUNG,SM-E700H,16GB,GALAXY E7,250000,200000,150000,100000,100000,100000,0
SAMSUNG,SM-M315F,256GB,GALAXY M31,1450000,1400000,1100000,700000,650000,600000,0
SAMSUNG,SM-S901E,512GB,GALAXY S22 512GB,9350000,9150000,7300000,4750000,4300000,3850000,0
SAMSUNG,SM-T819Y,64GB,GALAXY TAB S2 10 INCH,1300000,1250000,1000000,650000,600000,550000,0
SAMSUNG,SM-E700H,32GB,GALAXY E7,250000,200000,150000,100000,100000,100000,0
SAMSUNG,SM-M325F,64GB,GALAXY M32,1850000,1800000,1450000,950000,850000,750000,0
SAMSUNG,SM-S906E,128GB,GALAXY S22 PLUS 128GB,10350000,10200000,8150000,5300000,4750000,4300000,0
SAMSUNG,SM-T815Y,16GB,GALAXY TAB S2 10 INCH (T815),1300000,1250000,1000000,650000,600000,550000,0
SAMSUNG,SM-E700G,16GB,GALAXY E7 (INTERNASIONAL),100000,100000,100000,50000,50000,50000,0
SAMSUNG,SM-M325F,128GB,GALAXY M32,1850000,1800000,1450000,950000,850000,750000,0
SAMSUNG,SM-S906E,256GB,GALAXY S22 PLUS 256GB,10500000,10350000,8300000,5400000,4850000,4350000,0
SAMSUNG,SM-T815Y,32GB,GALAXY TAB S2 10 INCH (T815),1300000,1250000,1000000,650000,600000,550000,0
SAMSUNG,SM-E7009,16GB,GALAXY E7 (INTERNASIONAL),100000,100000,100000,50000,50000,50000,0
SAMSUNG,SM-M325F,256GB,GALAXY M32,1850000,1800000,1450000,950000,850000,750000,0
SAMSUNG,SM-S906E,512GB,GALAXY S22 PLUS 512GB,10500000,10350000,8300000,5400000,4850000,4350000,0
SAMSUNG,SM-T815Y,64GB,GALAXY TAB S2 10 INCH (T815),1300000,1250000,1000000,650000,600000,550000,0
SAMSUNG,GT-I9060F,4GB,GALAXY FAME,100000,100000,100000,50000,50000,50000,0
SAMSUNG,SM-M515F,32GB,GALAXY M51,1950000,1900000,1500000,1000000,900000,800000,0
SAMSUNG,SM-S908E,128GB,GALAXY S22 ULTRA 128GB,11200000,10850000,8700000,5650000,5100000,4600000,0
SAMSUNG,SM-T719Y,16GB,GALAXY TAB S2 8 INCH,1000000,950000,750000,500000,450000,400000,0
SAMSUNG,GT-I9060F,8GB,GALAXY FAME,100000,100000,100000,50000,50000,50000,0
SAMSUNG,SM-M515F,64GB,GALAXY M51,1950000,1900000,1500000,1000000,900000,800000,0
SAMSUNG,SM-S908E,256GB,GALAXY S22 ULTRA 256GB,11850000,11800000,9450000,6150000,5550000,5000000,0
SAMSUNG,SM-T719Y,32GB,GALAXY TAB S2 8 INCH,1000000,950000,750000,500000,450000,400000,0
SAMSUNG,SM-F900F,256GB,GALAXY FOLD,5600000,5500000,4400000,2850000,2550000,2300000,0
SAMSUNG,SM-M515F,128GB,GALAXY M51,1950000,1900000,1500000,1000000,900000,800000,0
SAMSUNG,SM-S908E,512GB,GALAXY S22 ULTRA 512GB,12400000,12000000,9600000,6250000,5650000,5100000,0
SAMSUNG,SM-T719Y,64GB,GALAXY TAB S2 8 INCH,1000000,950000,750000,500000,450000,400000,0
SAMSUNG,SM-F900F,512GB,GALAXY FOLD,5600000,5500000,4400000,2850000,2550000,2300000,0
SAMSUNG,SM-M526B,128GB,GALAXY M52 5G,2800000,2750000,2200000,1450000,1300000,1150000,0
SAMSUNG,GT-I9300,8GB,GALAXY S3,200000,100000,100000,50000,50000,50000,0
SAMSUNG,SM-T715,16GB,GALAXY TAB S2 8 INCH (T715Y),1000000,950000,750000,500000,450000,400000,0
SAMSUNG,SM-F900F,1024GB,GALAXY FOLD,5600000,5500000,4400000,2850000,2550000,2300000,0
SAMSUNG,SM-M526B,256GB,GALAXY M52 5G,2800000,2750000,2200000,1450000,1300000,1150000,0
SAMSUNG,GT-I9300,16GB,GALAXY S3,200000,100000,100000,50000,50000,50000,0
SAMSUNG,SM-T715,32GB,GALAXY TAB S2 8 INCH (T715Y),1000000,950000,750000,500000,450000,400000,0
